sim.id,measurement,method,variable,component,value
9,sd,lrvb,gamma,2,0.0843540027647541
9,mean,truth,gamma,3,-0.210706419543097
9,mean,mfvb,gamma,3,-0.116159135041396
9,sd,mfvb,gamma,3,0.0839760098687443
9,sd,lrvb,gamma,3,0.0913954496423802
9,mean,truth,gamma,4,0.165126308188902
9,mean,mfvb,gamma,4,0.194219163511014
9,sd,mfvb,gamma,4,0.088861692676216
9,sd,lrvb,gamma,4,0.0942308610741754
9,mean,truth,gamma,5,0.222500100547132
9,mean,mfvb,gamma,5,0.260043162114936
9,sd,mfvb,gamma,5,0.0734993007238355
9,sd,lrvb,gamma,5,0.080320492141421
9,mean,mcmc,beta,1,1.61126551287283
9,sd,mcmc,beta,1,0.0707995260916163
9,effsize,mcmc,beta,1,1700
9,mean,mcmc,beta,2,2.29373469965302
9,sd,mcmc,beta,2,0.0484673812837979
9,effsize,mcmc,beta,2,1700
9,mean,mcmc,beta,3,2.78082121348409
9,sd,mcmc,beta,3,0.0467873914965625
9,effsize,mcmc,beta,3,1700
9,mean,mcmc,tau,-1,0.830563913220822
9,sd,mcmc,tau,-1,0.0533760899888242
9,effsize,mcmc,tau,-1,1700
9,mean,mcmc,nu,-1,5.28599899521836
9,sd,mcmc,nu,-1,2.85449284952854
9,effsize,mcmc,nu,-1,1700
9,mean,mcmc,gamma,1,0.146357932278143
9,sd,mcmc,gamma,1,0.0876733475334054
9,effsize,mcmc,gamma,1,1700
9,mean,mcmc,gamma,2,-0.379015565562376
9,sd,mcmc,gamma,2,0.0855862907968669
9,effsize,mcmc,gamma,2,1700
9,mean,mcmc,gamma,3,-0.0795117113531215
9,sd,mcmc,gamma,3,0.0868032718245225
9,effsize,mcmc,gamma,3,1700
9,mean,mcmc,gamma,4,0.220182787975384
9,sd,mcmc,gamma,4,0.0948534741549733
9,effsize,mcmc,gamma,4,1700
9,mean,mcmc,gamma,5,0.287890614883387
9,sd,mcmc,gamma,5,0.0814486455041557
9,effsize,mcmc,gamma,5,1700
10,mean,truth,tau,-1,0.851199311676604
10,mean,mfvb,tau,-1,0.87542553852194
10,sd,mfvb,tau,-1,0.0551466253877107
10,sd,lrvb,tau,-1,0.0555899387057339
10,mean,truth,nu,-1,1.52698504730568
10,mean,mfvb,nu,-1,1.32839273141738
10,sd,mfvb,nu,-1,0.626210338976099
10,sd,lrvb,nu,-1,0.629528783542529
10,mean,truth,beta,1,0.989414295841434
10,mean,mfvb,beta,1,0.852364695548415
10,sd,mfvb,beta,1,0.0506989907653927
10,sd,lrvb,beta,1,0.0694722391189636
10,mean,truth,beta,2,1.04931338025683
10,mean,mfvb,beta,2,1.08879422722433
10,sd,mfvb,beta,2,0.0476039210673221
10,sd,lrvb,beta,2,0.0477217831627406
10,mean,truth,beta,3,1.60135136594456
10,mean,mfvb,beta,3,1.59925666779124
10,sd,mfvb,beta,3,0.0467943792123172
10,sd,lrvb,beta,3,0.0469649638624892
10,mean,truth,gamma,1,0.425757910458778
10,mean,mfvb,gamma,1,0.605561929137946
10,sd,mfvb,gamma,1,0.0796047517827555
10,sd,lrvb,gamma,1,0.0882084729029144
10,mean,truth,gamma,2,-0.21277226398667
10,mean,mfvb,gamma,2,-0.166182413872269
10,sd,mfvb,gamma,2,0.0770939672192027
10,sd,lrvb,gamma,2,0.0826522456780812
10,mean,truth,gamma,3,0.749190910056272
10,mean,mfvb,gamma,3,0.810278925548183
10,sd,mfvb,gamma,3,0.0822879244933536
10,sd,lrvb,gamma,3,0.0898113459750931
10,mean,truth,gamma,4,0.616152031467279
10,mean,mfvb,gamma,4,0.570291753225834
10,sd,mfvb,gamma,4,0.0871050798331371
10,sd,lrvb,gamma,4,0.0925320708430894
10,mean,truth,gamma,5,0.924138734075642
10,mean,mfvb,gamma,5,1.16926434876175
10,sd,mfvb,gamma,5,0.0719739201926731
10,sd,lrvb,gamma,5,0.0789180799938594
10,mean,mcmc,beta,1,0.81717599671008
10,sd,mcmc,beta,1,0.0665904042577942
10,effsize,mcmc,beta,1,1700
10,mean,mcmc,beta,2,1.06628766117632
10,sd,mcmc,beta,2,0.0460433700778865
10,effsize,mcmc,beta,2,1635.57968229465
10,mean,mcmc,beta,3,1.56646007057018
10,sd,mcmc,beta,3,0.0469319533038802
10,effsize,mcmc,beta,3,1700
10,mean,mcmc,tau,-1,0.876945732020619
10,sd,mcmc,tau,-1,0.0551125200514483
10,effsize,mcmc,tau,-1,1700
10,mean,mcmc,nu,-1,1.82501324817499
10,sd,mcmc,nu,-1,0.960168173446184
10,effsize,mcmc,nu,-1,1577.21200638942
10,mean,mcmc,gamma,1,0.621277923360662
10,sd,mcmc,gamma,1,0.0886107709988872
10,effsize,mcmc,gamma,1,1700
10,mean,mcmc,gamma,2,-0.149263910676196
10,sd,mcmc,gamma,2,0.0835729244382731
10,effsize,mcmc,gamma,2,1469.12907071443
10,mean,mcmc,gamma,3,0.823446046829496
10,sd,mcmc,gamma,3,0.0894227865103706
10,effsize,mcmc,gamma,3,1700
10,mean,mcmc,gamma,4,0.58294767795293
10,sd,mcmc,gamma,4,0.0920977135502748
10,effsize,mcmc,gamma,4,1853.24069060503
10,mean,mcmc,gamma,5,1.18359666202506
10,sd,mcmc,gamma,5,0.0783608190616852
10,effsize,mcmc,gamma,5,1700
11,mean,truth,tau,-1,0.685895322277455
11,mean,mfvb,tau,-1,0.77236060339933
11,sd,mfvb,tau,-1,0.0486541447394861
11,sd,lrvb,tau,-1,0.0490463965364754
11,mean,truth,nu,-1,0.748827215873542
11,mean,mfvb,nu,-1,0.602105726860697
11,sd,mfvb,nu,-1,0.283835361636303
11,sd,lrvb,nu,-1,0.284983633512415
11,mean,truth,beta,1,1.0336381696018
11,mean,mfvb,beta,1,1.00014274006754
11,sd,mfvb,beta,1,0.0539748461129485
11,sd,lrvb,beta,1,0.07397381666662
11,mean,truth,beta,2,1.54228703506122
11,mean,mfvb,beta,2,1.46649052944647
11,sd,mfvb,beta,2,0.0506798922295254
11,sd,lrvb,beta,2,0.0508056954668999
11,mean,truth,beta,3,0.712183060979467
11,mean,mfvb,beta,3,0.792427493944214
11,sd,mfvb,beta,3,0.0498180663930397
11,sd,lrvb,beta,3,0.0500002627503156
11,mean,truth,gamma,1,-0.900727371389993
11,mean,mfvb,gamma,1,-0.892389046004631
11,sd,mfvb,gamma,1,0.0849237590185759
11,sd,lrvb,gamma,1,0.0940758031543607
11,mean,truth,gamma,2,0.566845637997044
11,mean,mfvb,gamma,2,0.647198592166552
11,sd,mfvb,gamma,2,0.0822347178495152
11,sd,lrvb,gamma,2,0.0881956940478993
11,mean,truth,gamma,3,-0.925489347675759
11,mean,mfvb,gamma,3,-0.920983122697889
11,sd,mfvb,gamma,3,0.0877985843014123
11,sd,lrvb,gamma,3,0.0957414103367518
11,mean,truth,gamma,4,-2.72055759445773
11,mean,mfvb,gamma,4,-2.77820634364625
11,sd,mfvb,gamma,4,0.0929629455296718
11,sd,lrvb,gamma,4,0.0989889984275283
11,mean,truth,gamma,5,1.1516139820714
11,mean,mfvb,gamma,5,1.0627604606794
11,sd,mfvb,gamma,5,0.076754267102087
11,sd,lrvb,gamma,5,0.0839756160388205
11,mean,mcmc,beta,1,0.951415892664845
11,sd,mcmc,beta,1,0.0723886142117694
11,effsize,mcmc,beta,1,1700
11,mean,mcmc,beta,2,1.43206888940227
11,sd,mcmc,beta,2,0.0508569722119313
11,effsize,mcmc,beta,2,1827.64981509853
11,mean,mcmc,beta,3,0.77530388130477
11,sd,mcmc,beta,3,0.0503919859237803
11,effsize,mcmc,beta,3,1700
11,mean,mcmc,tau,-1,0.772377659609946
11,sd,mcmc,tau,-1,0.0488293802176437
11,effsize,mcmc,tau,-1,1700
11,mean,mcmc,nu,-1,0.595027381704189
11,sd,mcmc,nu,-1,0.32111212410218
11,effsize,mcmc,nu,-1,1587.23370778284
11,mean,mcmc,gamma,1,-0.869454606493715
11,sd,mcmc,gamma,1,0.0947181090014551
11,effsize,mcmc,gamma,1,1700
11,mean,mcmc,gamma,2,0.66930909861494
11,sd,mcmc,gamma,2,0.0876327135498355
11,effsize,mcmc,gamma,2,1700
11,mean,mcmc,gamma,3,-0.902606426643523
11,sd,mcmc,gamma,3,0.0954070944141301
11,effsize,mcmc,gamma,3,1866.17107954068
11,mean,mcmc,gamma,4,-2.75984833839626
11,sd,mcmc,gamma,4,0.100329382365672
11,effsize,mcmc,gamma,4,1700
11,mean,mcmc,gamma,5,1.08599799902459
11,sd,mcmc,gamma,5,0.0827315226894958
11,effsize,mcmc,gamma,5,1700
12,mean,truth,tau,-1,0.410688021472818
12,mean,mfvb,tau,-1,0.432916948526643
12,sd,mfvb,tau,-1,0.0272712043844392
12,sd,lrvb,tau,-1,0.0274880921022201
12,mean,truth,nu,-1,2.13107921007308
12,mean,mfvb,nu,-1,1.53065091682493
12,sd,mfvb,nu,-1,0.721555761944211
12,sd,lrvb,nu,-1,0.72615624217852
12,mean,truth,beta,1,2.03960700793679
12,mean,mfvb,beta,1,2.02059820280268
12,sd,mfvb,beta,1,0.0720857729471787
12,sd,lrvb,beta,1,0.0981438726451292
12,mean,truth,beta,2,0.407597560031308
12,mean,mfvb,beta,2,0.434539629057178
12,sd,mfvb,beta,2,0.0676861076077673
12,sd,lrvb,beta,2,0.0678504720189973
12,mean,truth,beta,3,0.00862019994299801
12,mean,mfvb,beta,3,-0.0532973481890594
12,sd,mfvb,beta,3,0.0665353113701845
12,sd,lrvb,beta,3,0.0667761990844406
12,mean,truth,gamma,1,-0.711483200070758
12,mean,mfvb,gamma,1,-0.784443560415156
12,sd,mfvb,gamma,1,0.112571534883824
12,sd,lrvb,gamma,1,0.124635042341264
12,mean,truth,gamma,2,0.283997146559698
12,mean,mfvb,gamma,2,0.170271086153964
12,sd,mfvb,gamma,2,0.109058448750753
12,sd,lrvb,gamma,2,0.116755665323686
12,mean,truth,gamma,3,-0.207605575723092
12,mean,mfvb,gamma,3,0.134617774834237
12,sd,mfvb,gamma,3,0.116321757352087
12,sd,lrvb,gamma,3,0.126481577136359
12,mean,truth,gamma,4,0.614838906277992
12,mean,mfvb,gamma,4,0.59158026875765
12,sd,mfvb,gamma,4,0.12304364467387
12,sd,lrvb,gamma,4,0.130477307950817
12,mean,truth,gamma,5,-0.918338448643176
12,mean,mfvb,gamma,5,-0.896549774040391
12,sd,mfvb,gamma,5,0.101883546106341
12,sd,lrvb,gamma,5,0.111530877321334
12,mean,mcmc,beta,1,1.8395451116149
12,sd,mcmc,beta,1,0.094488620573639
12,effsize,mcmc,beta,1,1700
12,mean,mcmc,beta,2,0.420841066050186
12,sd,mcmc,beta,2,0.0684904922127486
12,effsize,mcmc,beta,2,1700
12,mean,mcmc,beta,3,-0.0457293044945528
12,sd,mcmc,beta,3,0.0677715926959331
12,effsize,mcmc,beta,3,1700
12,mean,mcmc,tau,-1,0.428701040332353
12,sd,mcmc,tau,-1,0.0275083100014835
12,effsize,mcmc,tau,-1,1700
12,mean,mcmc,nu,-1,2.56408569179347
12,sd,mcmc,nu,-1,1.39719893086004
12,effsize,mcmc,nu,-1,1700
12,mean,mcmc,gamma,1,-0.676683622730878
12,sd,mcmc,gamma,1,0.12173839647183
12,effsize,mcmc,gamma,1,1700
12,mean,mcmc,gamma,2,0.244557771465949
12,sd,mcmc,gamma,2,0.116428310240941
12,effsize,mcmc,gamma,2,1828.88182488477
12,mean,mcmc,gamma,3,0.219388485638431
12,sd,mcmc,gamma,3,0.124365158572999
12,effsize,mcmc,gamma,3,1488.29740684093
12,mean,mcmc,gamma,4,0.655754002598763
12,sd,mcmc,gamma,4,0.12679125232896
12,effsize,mcmc,gamma,4,1581.80296386748
12,mean,mcmc,gamma,5,-0.80864885084148
12,sd,mcmc,gamma,5,0.111609634979475
12,effsize,mcmc,gamma,5,1700
13,mean,truth,tau,-1,0.814995766320086
13,mean,mfvb,tau,-1,0.813726711267562
13,sd,mfvb,tau,-1,0.0512599645996293
13,sd,lrvb,tau,-1,0.0516661577572667
13,mean,truth,nu,-1,3.62405060550099
13,mean,mfvb,nu,-1,1.94876635936149
13,sd,mfvb,nu,-1,0.918657271768488
13,sd,lrvb,nu,-1,0.920077857802826
13,mean,truth,beta,1,0.532658998069163
13,mean,mfvb,beta,1,0.526546633195589
13,sd,mfvb,beta,1,0.0525854264661576
13,sd,lrvb,beta,1,0.0717603723575905
13,mean,truth,beta,2,1.59161331037338
13,mean,mfvb,beta,2,1.62451881921236
13,sd,mfvb,beta,2,0.049375249131974
13,sd,lrvb,beta,2,0.049496150282188
13,mean,truth,beta,3,2.06917982855976
13,mean,mfvb,beta,3,2.06260686429229
13,sd,mfvb,beta,3,0.0485355984713939
13,sd,lrvb,beta,3,0.0487113101919171
13,mean,truth,gamma,1,-0.268304653414731
13,mean,mfvb,gamma,1,-0.335649590348848
13,sd,mfvb,gamma,1,0.0823673111912241
13,sd,lrvb,gamma,1,0.0910775910454457
13,mean,truth,gamma,2,0.141454630325011
13,mean,mfvb,gamma,2,0.232849816685229
13,sd,mfvb,gamma,2,0.0797813916866043
13,sd,lrvb,gamma,2,0.0854897162788274
13,mean,truth,gamma,3,-0.163669389092876
13,mean,mfvb,gamma,3,-0.194906656820306
13,sd,mfvb,gamma,3,0.0851294668034288
13,sd,lrvb,gamma,3,0.0926605510641964
13,mean,truth,gamma,4,-0.105610717807322
13,mean,mfvb,gamma,4,-0.0331401390395425
13,sd,mfvb,gamma,4,0.0900848850044339
13,sd,lrvb,gamma,4,0.0955196001811911
13,mean,truth,gamma,5,0.719630978542719
13,mean,mfvb,gamma,5,0.615042332900426
13,sd,mfvb,gamma,5,0.0745046082181612
13,sd,lrvb,gamma,5,0.0814801311432208
13,mean,mcmc,beta,1,0.505265222440173
13,sd,mcmc,beta,1,0.0715013734761621
13,effsize,mcmc,beta,1,1578.27617529014
13,mean,mcmc,beta,2,1.59110597082253
13,sd,mcmc,beta,2,0.0486203639958081
13,effsize,mcmc,beta,2,2304.12819065122
13,mean,mcmc,beta,3,2.01687392750489
13,sd,mcmc,beta,3,0.0476357665370003
13,effsize,mcmc,beta,3,1700
13,mean,mcmc,tau,-1,0.813440570260594
13,sd,mcmc,tau,-1,0.0516605551668509
13,effsize,mcmc,tau,-1,1700
13,mean,mcmc,nu,-1,4.30153237614004
13,sd,mcmc,nu,-1,2.26625987638269
13,effsize,mcmc,nu,-1,1700
13,mean,mcmc,gamma,1,-0.328744416164244
13,sd,mcmc,gamma,1,0.0907536701085599
13,effsize,mcmc,gamma,1,1577.03218073123
13,mean,mcmc,gamma,2,0.240308228801852
13,sd,mcmc,gamma,2,0.0864674507103732
13,effsize,mcmc,gamma,2,1608.43908841092
13,mean,mcmc,gamma,3,-0.183380573479118
13,sd,mcmc,gamma,3,0.0935513656545273
13,effsize,mcmc,gamma,3,1580.34224258567
13,mean,mcmc,gamma,4,-0.0217037668017013
13,sd,mcmc,gamma,4,0.0949183604357674
13,effsize,mcmc,gamma,4,1700
13,mean,mcmc,gamma,5,0.617296547498687
13,sd,mcmc,gamma,5,0.0810327822436626
13,effsize,mcmc,gamma,5,1700
14,mean,truth,tau,-1,0.267950436370792
14,mean,mfvb,tau,-1,0.245004569861575
14,sd,mfvb,tau,-1,0.0154338371887638
14,sd,lrvb,tau,-1,0.0155554839545012
14,mean,truth,nu,-1,1.11016345947809
14,mean,mfvb,nu,-1,1.55478920224879
14,sd,mfvb,nu,-1,0.732934658817161
14,sd,lrvb,nu,-1,0.740739484378355
14,mean,truth,beta,1,2.25398684322269
14,mean,mfvb,beta,1,2.36378910764048
14,sd,mfvb,beta,1,0.0958027999249325
14,sd,lrvb,beta,1,0.12960884900102
14,mean,truth,beta,2,2.24559741623438
14,mean,mfvb,beta,2,2.29362721875668
14,sd,mfvb,beta,2,0.0899576584550349
14,sd,lrvb,beta,2,0.0901719970433578
14,mean,truth,beta,3,1.09191438736595
14,mean,mfvb,beta,3,1.09390385598931
14,sd,mfvb,beta,3,0.0884287240504008
14,sd,lrvb,beta,3,0.0887413643956517
14,mean,truth,gamma,1,0.462915973582456
14,mean,mfvb,gamma,1,0.516463909904456
14,sd,mfvb,gamma,1,0.148498297142306
14,sd,lrvb,gamma,1,0.163686771268032
14,mean,truth,gamma,2,-0.64217692903241
14,mean,mfvb,gamma,2,-0.714391735901947
14,sd,mfvb,gamma,2,0.143931174815145
14,sd,lrvb,gamma,2,0.154373552286657
14,mean,truth,gamma,3,-0.450794076651666
14,mean,mfvb,gamma,3,-0.433406275973967
14,sd,mfvb,gamma,3,0.153366540333536
14,sd,lrvb,gamma,3,0.16668308719158
14,mean,truth,gamma,4,0.530487900509943
14,mean,mfvb,gamma,4,0.444200698568089
14,sd,mfvb,gamma,4,0.162073147583248
14,sd,lrvb,gamma,4,0.171563077279021
14,mean,truth,gamma,5,-0.739246811876231
14,mean,mfvb,gamma,5,-0.718088041375626
14,sd,mfvb,gamma,5,0.134584208485191
14,sd,lrvb,gamma,5,0.147101995107404
14,mean,mcmc,beta,1,2.03335177992294
14,sd,mcmc,beta,1,0.120517105662192
14,effsize,mcmc,beta,1,1700
14,mean,mcmc,beta,2,2.12861135987047
14,sd,mcmc,beta,2,0.0866813665099759
14,effsize,mcmc,beta,2,1849.24683158708
14,mean,mcmc,beta,3,1.02915726315887
14,sd,mcmc,beta,3,0.0858936635308099
14,effsize,mcmc,beta,3,1700
14,mean,mcmc,tau,-1,0.238640643966524
14,sd,mcmc,tau,-1,0.0158535645481497
14,effsize,mcmc,tau,-1,1700
14,mean,mcmc,nu,-1,2.71729229447917
14,sd,mcmc,nu,-1,1.53261429112402
14,effsize,mcmc,nu,-1,1700
14,mean,mcmc,gamma,1,0.666269424196601
14,sd,mcmc,gamma,1,0.158601042334267
14,effsize,mcmc,gamma,1,1700
14,mean,mcmc,gamma,2,-0.544923560098062
14,sd,mcmc,gamma,2,0.155931371918655
14,effsize,mcmc,gamma,2,1582.56717895663
14,mean,mcmc,gamma,3,-0.267018261844337
14,sd,mcmc,gamma,3,0.170593821354631
14,effsize,mcmc,gamma,3,1700
14,mean,mcmc,gamma,4,0.565514987787158
14,sd,mcmc,gamma,4,0.171205221986381
14,effsize,mcmc,gamma,4,1700
14,mean,mcmc,gamma,5,-0.564749511208333
14,sd,mcmc,gamma,5,0.146528410483406
14,effsize,mcmc,gamma,5,1700
15,mean,truth,tau,-1,0.644549465367741
15,mean,mfvb,tau,-1,0.666029578826205
15,sd,mfvb,tau,-1,0.041955919794934
15,sd,lrvb,tau,-1,0.042289526935041
15,mean,truth,nu,-1,3.21234571979262
15,mean,mfvb,nu,-1,1.73017535191317
15,sd,mfvb,nu,-1,0.815612482653084
15,sd,lrvb,nu,-1,0.81876707949387
15,mean,truth,beta,1,1.48654657841636
15,mean,mfvb,beta,1,1.55489964526146
15,sd,mfvb,beta,1,0.0581225430307853
15,sd,lrvb,beta,1,0.0793277902843252
15,mean,truth,beta,2,2.04157372266437
15,mean,mfvb,beta,2,2.0611841972332
15,sd,mfvb,beta,2,0.054574534561524
15,sd,lrvb,beta,2,0.0547079731686781
15,mean,truth,beta,3,0.343100691048055
15,mean,mfvb,beta,3,0.428299607056985
15,sd,mfvb,beta,3,0.0536465161927094
15,sd,lrvb,beta,3,0.0538404585529962
15,mean,truth,gamma,1,-0.193321611892389
15,mean,mfvb,gamma,1,-0.213922156820347
15,sd,mfvb,gamma,1,0.0909922371932603
15,sd,lrvb,gamma,1,0.100572886740768
15,mean,truth,gamma,2,0.505588078797209
15,mean,mfvb,gamma,2,0.611458498840422
15,sd,mfvb,gamma,2,0.0881385855735327
15,sd,lrvb,gamma,2,0.0945568046425347
15,mean,truth,gamma,3,0.707748763140561
15,mean,mfvb,gamma,3,0.63461787904227
15,sd,mfvb,gamma,3,0.0940400391067208
15,sd,lrvb,gamma,3,0.102515877485789
15,mean,truth,gamma,4,-0.194684843634746
15,mean,mfvb,gamma,4,-0.304802093264839
15,sd,mfvb,gamma,4,0.0995070222047878
15,sd,lrvb,gamma,4,0.105503133838146
15,mean,truth,gamma,5,0.467008430741
15,mean,mfvb,gamma,5,0.494901678325715
15,sd,mfvb,gamma,5,0.0823145789502265
15,sd,lrvb,gamma,5,0.0900231548644452
15,mean,mcmc,beta,1,1.47303453239708
15,sd,mcmc,beta,1,0.0773477419554197
15,effsize,mcmc,beta,1,1567.55159660173
15,mean,mcmc,beta,2,2.00291127363638
15,sd,mcmc,beta,2,0.0535512344152403
15,effsize,mcmc,beta,2,2058.15149298754
15,mean,mcmc,beta,3,0.42250390647861
15,sd,mcmc,beta,3,0.052224610888579
15,effsize,mcmc,beta,3,1700
15,mean,mcmc,tau,-1,0.664586741266387
15,sd,mcmc,tau,-1,0.042812966489802
15,effsize,mcmc,tau,-1,1566.08783173799
15,mean,mcmc,nu,-1,3.02980838793637
15,sd,mcmc,nu,-1,1.6577908021694
15,effsize,mcmc,nu,-1,1700
15,mean,mcmc,gamma,1,-0.173128048968708
15,sd,mcmc,gamma,1,0.0974683091920593
15,effsize,mcmc,gamma,1,1700
15,mean,mcmc,gamma,2,0.646712185886292
15,sd,mcmc,gamma,2,0.0932782520837709
15,effsize,mcmc,gamma,2,1700
15,mean,mcmc,gamma,3,0.664729460488719
15,sd,mcmc,gamma,3,0.102577901552229
15,effsize,mcmc,gamma,3,1700
15,mean,mcmc,gamma,4,-0.267109489599972
15,sd,mcmc,gamma,4,0.104087934287176
15,effsize,mcmc,gamma,4,1575.08637062962
15,mean,mcmc,gamma,5,0.528862490065291
15,sd,mcmc,gamma,5,0.0952931881711217
15,effsize,mcmc,gamma,5,1700
16,mean,truth,tau,-1,0.504127551149
16,mean,mfvb,tau,-1,0.496333323349181
16,sd,mfvb,tau,-1,0.0312660604994319
16,sd,lrvb,tau,-1,0.0315148408636187
16,mean,truth,nu,-1,3.02681515756963
16,mean,mfvb,nu,-1,1.54716387603899
16,sd,mfvb,nu,-1,0.729340045569356
16,sd,lrvb,nu,-1,0.733552684140249
16,mean,truth,beta,1,2.7229700156261
16,mean,mfvb,beta,1,2.70483239794459
16,sd,mfvb,beta,1,0.0673254957424956
16,sd,lrvb,beta,1,0.0917361036275555
16,mean,truth,beta,2,1.98847585593563
16,mean,mfvb,beta,2,2.01845775719237
16,sd,mfvb,beta,2,0.063216126367384
16,sd,lrvb,beta,2,0.0633700805819099
16,mean,truth,beta,3,1.85109007466248
16,mean,mfvb,beta,3,1.89410954849941
16,sd,mfvb,beta,3,0.0621412674490117
16,sd,lrvb,beta,3,0.0623657210848656
16,mean,truth,gamma,1,0.639077338092623
16,mean,mfvb,gamma,1,0.725585247851453
16,sd,mfvb,gamma,1,0.10525512927788
16,sd,lrvb,gamma,1,0.116497227834565
16,mean,truth,gamma,2,0.561076067278444
16,mean,mfvb,gamma,2,0.562334076629807
16,sd,mfvb,gamma,2,0.101963162881761
16,sd,lrvb,gamma,2,0.109313647125819
16,mean,truth,gamma,3,0.265714945872712
16,mean,mfvb,gamma,3,0.465355420115392
16,sd,mfvb,gamma,3,0.108770089507049
16,sd,lrvb,gamma,3,0.118422867310583
16,mean,truth,gamma,4,-0.796983436968759
16,mean,mfvb,gamma,4,-0.715979438209817
16,sd,mfvb,gamma,4,0.115072402469542
16,sd,lrvb,gamma,4,0.122109483869952
16,mean,truth,gamma,5,-0.411875524285462
16,mean,mfvb,gamma,5,-0.435431907116561
16,sd,mfvb,gamma,5,0.0952419709614468
16,sd,lrvb,gamma,5,0.104029998850541
16,mean,mcmc,beta,1,2.50267923250457
16,sd,mcmc,beta,1,0.0868163079956543
16,effsize,mcmc,beta,1,1700
16,mean,mcmc,beta,2,1.94857231805983
16,sd,mcmc,beta,2,0.0612980560409443
16,effsize,mcmc,beta,2,1700
16,mean,mcmc,beta,3,1.83031277569363
16,sd,mcmc,beta,3,0.0621548255184421
16,effsize,mcmc,beta,3,1568.64231176087
16,mean,mcmc,tau,-1,0.488214595080155
16,sd,mcmc,tau,-1,0.0324545228625569
16,effsize,mcmc,tau,-1,1700
16,mean,mcmc,nu,-1,2.39926861571508
16,sd,mcmc,nu,-1,1.31243636078242
16,effsize,mcmc,nu,-1,1700
16,mean,mcmc,gamma,1,0.81085437927139
16,sd,mcmc,gamma,1,0.116201576475469
16,effsize,mcmc,gamma,1,1700
16,mean,mcmc,gamma,2,0.652068666817915
16,sd,mcmc,gamma,2,0.107482777454478
16,effsize,mcmc,gamma,2,1700
16,mean,mcmc,gamma,3,0.560577854482329
16,sd,mcmc,gamma,3,0.119059779676421
16,effsize,mcmc,gamma,3,1700
16,mean,mcmc,gamma,4,-0.620961785744841
16,sd,mcmc,gamma,4,0.119950458419184
16,effsize,mcmc,gamma,4,1560.40872593965
16,mean,mcmc,gamma,5,-0.341818389773025
16,sd,mcmc,gamma,5,0.104595294632707
16,effsize,mcmc,gamma,5,1700
17,mean,truth,tau,-1,0.394187946781501
17,mean,mfvb,tau,-1,0.405447283949281
17,sd,mfvb,tau,-1,0.0255407781684854
17,sd,lrvb,tau,-1,0.0257403957092097
17,mean,truth,nu,-1,2.57223986799941
17,mean,mfvb,nu,-1,1.97332041499656
17,sd,mfvb,nu,-1,0.930232164598614
17,sd,lrvb,nu,-1,0.933047549645886
17,mean,truth,beta,1,2.67301170559136
17,mean,mfvb,beta,1,2.50440177749336
17,sd,mfvb,beta,1,0.0744864040364076
17,sd,lrvb,beta,1,0.101053982330987
17,mean,truth,beta,2,0.290371729941166
17,mean,mfvb,beta,2,0.289322724843329
17,sd,mfvb,beta,2,0.0699403609083957
17,sd,lrvb,beta,2,0.0701093436439709
17,mean,truth,beta,3,0.371505264452229
17,mean,mfvb,beta,3,0.330261664806905
17,sd,mfvb,beta,3,0.0687512738006638
17,sd,lrvb,beta,3,0.0689962199228152
17,mean,truth,gamma,1,-0.183453263945111
17,mean,mfvb,gamma,1,-0.071734039536504
17,sd,mfvb,gamma,1,0.11589999750282
17,sd,lrvb,gamma,1,0.127840109825983
17,mean,truth,gamma,2,0.60773731899899
17,mean,mfvb,gamma,2,0.60711504522761
17,sd,mfvb,gamma,2,0.112308057881469
17,sd,lrvb,gamma,2,0.120355750400726
17,mean,truth,gamma,3,-0.667715633715815
17,mean,mfvb,gamma,3,-0.30093540274817
17,sd,mfvb,gamma,3,0.119731704399957
17,sd,lrvb,gamma,3,0.13011371652548
17,mean,truth,gamma,4,-0.250679493708473
17,mean,mfvb,gamma,4,-0.166383753054971
17,sd,mfvb,gamma,4,0.126592411363926
17,sd,lrvb,gamma,4,0.134046654776585
17,mean,truth,gamma,5,0.148243489032331
17,mean,mfvb,gamma,5,0.0378906333540172
17,sd,mfvb,gamma,5,0.104964844748065
17,sd,lrvb,gamma,5,0.114482833837139
17,mean,mcmc,beta,1,2.27977349013723
17,sd,mcmc,beta,1,0.0973613582496743
17,effsize,mcmc,beta,1,1700
17,mean,mcmc,beta,2,0.28175522084218
17,sd,mcmc,beta,2,0.067817014756287
17,effsize,mcmc,beta,2,1741.38769748163
17,mean,mcmc,beta,3,0.322485593018926
17,sd,mcmc,beta,3,0.065988745834878
17,effsize,mcmc,beta,3,1700
17,mean,mcmc,tau,-1,0.40148481950301
17,sd,mcmc,tau,-1,0.0261223578526081
17,effsize,mcmc,tau,-1,1700
17,mean,mcmc,nu,-1,4.40068091197205
17,sd,mcmc,nu,-1,2.41768303443438
17,effsize,mcmc,nu,-1,1700
17,mean,mcmc,gamma,1,0.0417543323262925
17,sd,mcmc,gamma,1,0.123301887849336
17,effsize,mcmc,gamma,1,1700
17,mean,mcmc,gamma,2,0.679374859006166
17,sd,mcmc,gamma,2,0.121196026054722
17,effsize,mcmc,gamma,2,2406.25192884058
17,mean,mcmc,gamma,3,-0.18659382802497
17,sd,mcmc,gamma,3,0.127427853131955
17,effsize,mcmc,gamma,3,1700
