sim.id,variable,measurement,method,value
11,z_239,sd,mcmc,0.423405863873433
11,z_240,mean,mcmc,-0.917329558730393
11,z_240,sd,mcmc,0.450028989221451
11,z_241,mean,mcmc,0.0615248539905032
11,z_241,sd,mcmc,0.432783167936745
11,z_242,mean,mcmc,-0.348079936925232
11,z_242,sd,mcmc,0.430157568746355
11,z_243,mean,mcmc,-0.334863476572125
11,z_243,sd,mcmc,0.445876039133926
11,z_244,mean,mcmc,-2.15704485521163
11,z_244,sd,mcmc,0.473770775504722
11,z_245,mean,mcmc,-0.290255176112915
11,z_245,sd,mcmc,0.440602138844625
11,z_246,mean,mcmc,-2.38399047855632
11,z_246,sd,mcmc,0.488569914046729
11,z_247,mean,mcmc,0.0184309793556191
11,z_247,sd,mcmc,0.432521873443663
11,z_248,mean,mcmc,-0.772392513199248
11,z_248,sd,mcmc,0.430855675846236
11,z_249,mean,mcmc,0.120038054673412
11,z_249,sd,mcmc,0.416370753843485
11,z_250,mean,mcmc,0.623950186799891
11,z_250,sd,mcmc,0.403900889456027
11,z_251,mean,mcmc,0.47742024846991
11,z_251,sd,mcmc,0.401783770545289
11,z_252,mean,mcmc,-0.141738094547138
11,z_252,sd,mcmc,0.421249545922056
11,z_253,mean,mcmc,0.0687659735851402
11,z_253,sd,mcmc,0.427782689492467
11,z_254,mean,mcmc,0.833060617412309
11,z_254,sd,mcmc,0.377717922819371
11,z_255,mean,mcmc,-0.089420868741654
11,z_255,sd,mcmc,0.423614295046598
11,z_256,mean,mcmc,-1.20103462781423
11,z_256,sd,mcmc,0.464443895170964
11,z_257,mean,mcmc,1.49544193074999
11,z_257,sd,mcmc,0.32807315319095
11,z_258,mean,mcmc,1.63717374302261
11,z_258,sd,mcmc,0.320409091025443
11,z_259,mean,mcmc,0.190518665093203
11,z_259,sd,mcmc,0.426489604293625
11,z_260,mean,mcmc,0.183040391597615
11,z_260,sd,mcmc,0.43069887535792
11,z_261,mean,mcmc,-0.410991206116273
11,z_261,sd,mcmc,0.421996364872699
11,z_262,mean,mcmc,0.491695077421493
11,z_262,sd,mcmc,0.402968453506943
11,z_263,mean,mcmc,2.12522089873848
11,z_263,sd,mcmc,0.273160973113954
11,z_264,mean,mcmc,-1.82875013376944
11,z_264,sd,mcmc,0.463025372988948
11,z_265,mean,mcmc,0.983052199428295
11,z_265,sd,mcmc,0.376316352078245
11,z_266,mean,mcmc,-1.47706454603254
11,z_266,sd,mcmc,0.462748434268301
11,z_267,mean,mcmc,0.658456256415149
11,z_267,sd,mcmc,0.392310554906822
11,z_268,mean,mcmc,0.61499555602066
11,z_268,sd,mcmc,0.398803636859129
11,z_269,mean,mcmc,-0.63068185952395
11,z_269,sd,mcmc,0.438783078048292
11,z_270,mean,mcmc,-2.57954174653809
11,z_270,sd,mcmc,0.484553375693484
11,z_271,mean,mcmc,-0.381056362751968
11,z_271,sd,mcmc,0.448868715642051
11,z_272,mean,mcmc,1.70271198120488
11,z_272,sd,mcmc,0.32111612763761
11,z_273,mean,mcmc,-1.88406133113089
11,z_273,sd,mcmc,0.465927072036918
11,z_274,mean,mcmc,0.260966836234901
11,z_274,sd,mcmc,0.419829720775033
11,z_275,mean,mcmc,-0.444672226262795
11,z_275,sd,mcmc,0.445326042849855
11,z_276,mean,mcmc,0.128946784912056
11,z_276,sd,mcmc,0.417518096732824
11,z_277,mean,mcmc,-1.91520096335111
11,z_277,sd,mcmc,0.471110298646107
11,z_278,mean,mcmc,0.863935795388743
11,z_278,sd,mcmc,0.392783419169117
11,z_279,mean,mcmc,0.391808782438891
11,z_279,sd,mcmc,0.40908106411864
11,z_280,mean,mcmc,0.352045101521809
11,z_280,sd,mcmc,0.434695992463683
11,z_281,mean,mcmc,-0.724099619454498
11,z_281,sd,mcmc,0.450236757299717
11,z_282,mean,mcmc,1.34854467892876
11,z_282,sd,mcmc,0.344592996619489
11,z_283,mean,mcmc,0.881835139855668
11,z_283,sd,mcmc,0.385643539585439
11,z_284,mean,mcmc,1.09961931604852
11,z_284,sd,mcmc,0.378221234291378
11,z_285,mean,mcmc,1.50513404825989
11,z_285,sd,mcmc,0.332078667813647
11,z_286,mean,mcmc,2.71951637249077
11,z_286,sd,mcmc,0.224816284503394
11,z_287,mean,mcmc,1.39910342881629
11,z_287,sd,mcmc,0.344516761427288
11,z_288,mean,mcmc,-0.326262532637156
11,z_288,sd,mcmc,0.438972978349101
11,z_289,mean,mcmc,-1.34868847512442
11,z_289,sd,mcmc,0.464184695906894
11,z_290,mean,mcmc,2.80903614717143
11,z_290,sd,mcmc,0.220677550394711
11,z_291,mean,mcmc,0.187423945296149
11,z_291,sd,mcmc,0.411382909326149
11,z_292,mean,mcmc,-0.221483571096593
11,z_292,sd,mcmc,0.438347855289444
11,z_293,mean,mcmc,-1.23800063723043
11,z_293,sd,mcmc,0.459162530124137
11,z_294,mean,mcmc,-1.7932993559482
11,z_294,sd,mcmc,0.469888249310122
11,z_295,mean,mcmc,0.711974356537772
11,z_295,sd,mcmc,0.382758336778119
11,z_296,mean,mcmc,0.0751802696446181
11,z_296,sd,mcmc,0.425831290237302
11,z_297,mean,mcmc,0.342737598309964
11,z_297,sd,mcmc,0.408025529324134
11,z_298,mean,mcmc,1.09366718496763
11,z_298,sd,mcmc,0.37883843458619
11,z_299,mean,mcmc,0.0848670021590229
11,z_299,sd,mcmc,0.414440311833877
11,z_300,mean,mcmc,0.033818504340872
11,z_300,sd,mcmc,0.429316805677634
11,z_301,mean,mcmc,-0.712687062325385
11,z_301,sd,mcmc,0.443684161459234
11,z_302,mean,mcmc,-1.50287433077233
11,z_302,sd,mcmc,0.472373828394942
11,z_303,mean,mcmc,-0.250936632175853
11,z_303,sd,mcmc,0.432375819239485
11,z_304,mean,mcmc,-0.949337276721796
11,z_304,sd,mcmc,0.442555745185101
11,z_305,mean,mcmc,-0.86389086871382
11,z_305,sd,mcmc,0.460891224870877
11,z_306,mean,mcmc,-0.915244029447806
11,z_306,sd,mcmc,0.455456946011365
11,z_307,mean,mcmc,-1.04199866965403
11,z_307,sd,mcmc,0.452307478465272
11,z_308,mean,mcmc,-0.300151876370239
11,z_308,sd,mcmc,0.433777191419358
11,z_309,mean,mcmc,-1.08956760245085
11,z_309,sd,mcmc,0.461683172416642
11,z_310,mean,mcmc,-0.122032790474458
11,z_310,sd,mcmc,0.421849449071009
11,z_311,mean,mcmc,-1.69163628723692
11,z_311,sd,mcmc,0.490593899252077
11,z_312,mean,mcmc,-1.28798765881723
11,z_312,sd,mcmc,0.489447957162766
11,z_313,mean,mcmc,1.83347393285823
11,z_313,sd,mcmc,0.310940352939127
11,z_314,mean,mcmc,0.253622025078073
11,z_314,sd,mcmc,0.418192190983998
11,z_315,mean,mcmc,0.736060331214439
11,z_315,sd,mcmc,0.39526276998404
11,z_316,mean,mcmc,-1.1494658684198
11,z_316,sd,mcmc,0.475389977053825
11,z_317,mean,mcmc,-0.398225736168567
11,z_317,sd,mcmc,0.454281447521433
11,z_318,mean,mcmc,-0.778545857486583
11,z_318,sd,mcmc,0.452051746847872
11,z_319,mean,mcmc,-1.72091797840282
11,z_319,sd,mcmc,0.46625483990471
11,z_320,mean,mcmc,-0.33495979841563
11,z_320,sd,mcmc,0.44295218529212
11,z_321,mean,mcmc,-0.46084143248635
11,z_321,sd,mcmc,0.426676925636497
11,z_322,mean,mcmc,0.583080638638912
11,z_322,sd,mcmc,0.417059892485596
11,z_323,mean,mcmc,0.166951431655386
11,z_323,sd,mcmc,0.422001023408379
11,z_324,mean,mcmc,0.973322796615424
11,z_324,sd,mcmc,0.393928951354334
11,z_325,mean,mcmc,0.213483427925901
11,z_325,sd,mcmc,0.433879853655448
11,z_326,mean,mcmc,0.885527074258357
11,z_326,sd,mcmc,0.382049037252652
11,z_327,mean,mcmc,0.183162481407579
11,z_327,sd,mcmc,0.406116648570103
11,z_328,mean,mcmc,-1.42290798175275
11,z_328,sd,mcmc,0.46823516942261
11,z_329,mean,mcmc,0.854732607080084
11,z_329,sd,mcmc,0.382199681569316
11,z_330,mean,mcmc,0.704993086661592
11,z_330,sd,mcmc,0.38230536984281
11,z_331,mean,mcmc,0.551971752972684
11,z_331,sd,mcmc,0.389550005948891
11,z_332,mean,mcmc,-0.609867434295906
11,z_332,sd,mcmc,0.449883295109098
11,z_333,mean,mcmc,-1.04629599216621
11,z_333,sd,mcmc,0.456351010440023
11,z_334,mean,mcmc,0.52575432643866
11,z_334,sd,mcmc,0.411685730495651
11,z_335,mean,mcmc,1.50922677876072
11,z_335,sd,mcmc,0.336733848896164
11,z_336,mean,mcmc,-0.717123898297297
11,z_336,sd,mcmc,0.450145308094894
11,z_337,mean,mcmc,0.42491415781994
11,z_337,sd,mcmc,0.417720605115783
11,z_338,mean,mcmc,2.23353289108548
11,z_338,sd,mcmc,0.263927341099486
11,z_339,mean,mcmc,0.0858908836152123
11,z_339,sd,mcmc,0.419977877777562
11,z_340,mean,mcmc,0.160978577903299
11,z_340,sd,mcmc,0.425406471898622
11,z_341,mean,mcmc,-0.220009626669936
11,z_341,sd,mcmc,0.425152440532234
11,z_342,mean,mcmc,-0.160505948251422
11,z_342,sd,mcmc,0.432737932014304
11,z_343,mean,mcmc,0.111634021680854
11,z_343,sd,mcmc,0.421228514898428
11,z_344,mean,mcmc,-1.0077614475619
11,z_344,sd,mcmc,0.464881676340235
11,z_345,mean,mcmc,-0.708161421195847
11,z_345,sd,mcmc,0.468047503559924
11,z_346,mean,mcmc,-0.665886198162246
11,z_346,sd,mcmc,0.461496518345261
11,z_347,mean,mcmc,-2.48484365491083
11,z_347,sd,mcmc,0.498309687255284
11,z_348,mean,mcmc,1.04985997942579
11,z_348,sd,mcmc,0.362356776728491
11,z_349,mean,mcmc,-1.19605803508255
11,z_349,sd,mcmc,0.480624646246739
11,z_350,mean,mcmc,-0.930137203697943
11,z_350,sd,mcmc,0.458639290367964
11,z_351,mean,mcmc,0.0642185026451354
11,z_351,sd,mcmc,0.406439332742785
11,z_352,mean,mcmc,1.65160801560923
11,z_352,sd,mcmc,0.324305408454453
11,z_353,mean,mcmc,-0.746898785226615
11,z_353,sd,mcmc,0.450612825620916
11,z_354,mean,mcmc,-0.190054938310917
11,z_354,sd,mcmc,0.432559253613835
11,z_355,mean,mcmc,0.594959043155791
11,z_355,sd,mcmc,0.403855118026682
11,z_356,mean,mcmc,-1.77837420140816
11,z_356,sd,mcmc,0.467675236348093
11,z_357,mean,mcmc,-0.800642687373135
11,z_357,sd,mcmc,0.456725139060146
11,z_358,mean,mcmc,-0.939416839084016
11,z_358,sd,mcmc,0.42985873695448
11,z_359,mean,mcmc,0.494420927684101
11,z_359,sd,mcmc,0.395971637304966
11,z_360,mean,mcmc,-1.78080374054611
11,z_360,sd,mcmc,0.464664181321449
11,z_361,mean,mcmc,-1.11421731467959
11,z_361,sd,mcmc,0.471774694146179
11,z_362,mean,mcmc,-0.0887609690644661
11,z_362,sd,mcmc,0.42218787419265
11,z_363,mean,mcmc,0.877887584921284
11,z_363,sd,mcmc,0.378112553063167
11,z_364,mean,mcmc,-0.767457759135219
11,z_364,sd,mcmc,0.44023986512195
11,z_365,mean,mcmc,-1.70765792174511
11,z_365,sd,mcmc,0.477961792061176
11,z_366,mean,mcmc,1.09449551908394
11,z_366,sd,mcmc,0.371166455309587
11,z_367,mean,mcmc,-0.929792714429299
11,z_367,sd,mcmc,0.458408270819613
11,z_368,mean,mcmc,0.730615546364592
11,z_368,sd,mcmc,0.401586773870113
11,z_369,mean,mcmc,-1.17478423115901
11,z_369,sd,mcmc,0.447208539847224
11,z_370,mean,mcmc,-2.13257347110991
11,z_370,sd,mcmc,0.462364077930373
11,z_371,mean,mcmc,0.238465586233503
11,z_371,sd,mcmc,0.425945060838295
11,z_372,mean,mcmc,0.475056971999231
11,z_372,sd,mcmc,0.403834073905278
11,z_373,mean,mcmc,0.037668069784594
11,z_373,sd,mcmc,0.436620533853014
11,z_374,mean,mcmc,-3.24948030510755
11,z_374,sd,mcmc,0.493688952683936
11,z_375,mean,mcmc,0.051835778110624
11,z_375,sd,mcmc,0.413900101050945
11,z_376,mean,mcmc,1.61459042483811
11,z_376,sd,mcmc,0.326228998097404
11,z_377,mean,mcmc,0.283991285587505
11,z_377,sd,mcmc,0.42470598081901
11,z_378,mean,mcmc,-1.35854016104056
11,z_378,sd,mcmc,0.452318540875795
11,z_379,mean,mcmc,0.205710725634454
11,z_379,sd,mcmc,0.417372359633257
11,z_380,mean,mcmc,-0.17297324531457
11,z_380,sd,mcmc,0.433221175571395
11,z_381,mean,mcmc,-0.393893557263106
11,z_381,sd,mcmc,0.433727057639059
11,z_382,mean,mcmc,0.641875461203055
11,z_382,sd,mcmc,0.400757974376854
11,z_383,mean,mcmc,-0.968332247220519
11,z_383,sd,mcmc,0.453383344653517
11,z_384,mean,mcmc,1.67665183475012
11,z_384,sd,mcmc,0.308566656723988
11,z_385,mean,mcmc,1.99411719290359
11,z_385,sd,mcmc,0.297532880918093
11,z_386,mean,mcmc,-1.91728566860561
11,z_386,sd,mcmc,0.466155192368733
11,z_387,mean,mcmc,0.964794084913694
11,z_387,sd,mcmc,0.383108728065113
11,z_388,mean,mcmc,-0.71144637609124
11,z_388,sd,mcmc,0.456411153979141
11,z_389,mean,mcmc,1.05683953955728
11,z_389,sd,mcmc,0.368431475768558
11,z_390,mean,mcmc,-0.561852501940355
11,z_390,sd,mcmc,0.44857730202327
11,z_391,mean,mcmc,0.137765824893915
11,z_391,sd,mcmc,0.411922009239454
11,z_392,mean,mcmc,-1.935698240925
11,z_392,sd,mcmc,0.465111093166305
11,z_393,mean,mcmc,-1.29271222334328
11,z_393,sd,mcmc,0.455318570250623
11,z_394,mean,mcmc,0.103664863929567
11,z_394,sd,mcmc,0.417152694062199
11,z_395,mean,mcmc,-1.85089045980665
11,z_395,sd,mcmc,0.482064443706501
11,z_396,mean,mcmc,1.75690581249493
11,z_396,sd,mcmc,0.323315723597181
11,z_397,mean,mcmc,-0.834173984947733
11,z_397,sd,mcmc,0.463027732872825
11,z_398,mean,mcmc,1.26486362357906
11,z_398,sd,mcmc,0.347540597432799
11,z_399,mean,mcmc,0.132922067202522
11,z_399,sd,mcmc,0.432375444110349
11,z_400,mean,mcmc,0.778153714890046
11,z_400,sd,mcmc,0.381513737880433
11,z_401,mean,mcmc,-0.382047081402855
11,z_401,sd,mcmc,0.443248231234781
11,z_402,mean,mcmc,0.472113935732525
11,z_402,sd,mcmc,0.399317188156856
11,z_403,mean,mcmc,1.12585694426075
11,z_403,sd,mcmc,0.365418079193859
11,z_404,mean,mcmc,1.2393561786291
11,z_404,sd,mcmc,0.356963884693259
11,z_405,mean,mcmc,0.748177847850809
11,z_405,sd,mcmc,0.37811062410046
11,z_406,mean,mcmc,0.759666905252851
11,z_406,sd,mcmc,0.39640855581552
11,z_407,mean,mcmc,-1.25643219363217
11,z_407,sd,mcmc,0.451081733795605
11,z_408,mean,mcmc,0.604616142537656
11,z_408,sd,mcmc,0.403896464416052
11,z_409,mean,mcmc,-2.09914415241978
11,z_409,sd,mcmc,0.472076428376014
11,z_410,mean,mcmc,2.80605634439125
11,z_410,sd,mcmc,0.215461552466161
11,z_411,mean,mcmc,-1.72347602075905
11,z_411,sd,mcmc,0.465539149198207
11,z_412,mean,mcmc,0.0491236215075519
11,z_412,sd,mcmc,0.428132224000814
11,z_413,mean,mcmc,-0.961938086194322
11,z_413,sd,mcmc,0.468430882170439
11,z_414,mean,mcmc,-2.4692074864134
11,z_414,sd,mcmc,0.492763394899877
11,z_415,mean,mcmc,1.32214487846546
11,z_415,sd,mcmc,0.345148234277565
11,z_416,mean,mcmc,-0.660923631536872
11,z_416,sd,mcmc,0.447187305076565
11,z_417,mean,mcmc,0.119787816592583
11,z_417,sd,mcmc,0.427469716405723
11,z_418,mean,mcmc,-2.04654927816733
11,z_418,sd,mcmc,0.469983933572151
11,z_419,mean,mcmc,0.20064751336946
11,z_419,sd,mcmc,0.411221149957311
11,z_420,mean,mcmc,0.444147886494687
11,z_420,sd,mcmc,0.404659058730789
11,z_421,mean,mcmc,-0.359255676106653
11,z_421,sd,mcmc,0.446819224930312
11,z_422,mean,mcmc,-3.55818170987104
11,z_422,sd,mcmc,0.50558635229476
11,z_423,mean,mcmc,-0.48990870524697
11,z_423,sd,mcmc,0.448939178989747
11,z_424,mean,mcmc,-0.253795893801583
11,z_424,sd,mcmc,0.448180440224324
11,z_425,mean,mcmc,-0.967675891580156
11,z_425,sd,mcmc,0.449058878202873
11,z_426,mean,mcmc,0.890299467405881
11,z_426,sd,mcmc,0.377285577880837
11,z_427,mean,mcmc,-2.16469979868555
11,z_427,sd,mcmc,0.47027352619795
11,z_428,mean,mcmc,-0.05034357007159
11,z_428,sd,mcmc,0.432822253783752
11,z_429,mean,mcmc,-1.21317110182823
11,z_429,sd,mcmc,0.456309754161249
11,z_430,mean,mcmc,-0.637895464262244
11,z_430,sd,mcmc,0.43651227888562
11,z_431,mean,mcmc,-0.702781127008169
11,z_431,sd,mcmc,0.470178453658982
11,z_432,mean,mcmc,0.897639820987818
11,z_432,sd,mcmc,0.388497627884308
11,z_433,mean,mcmc,-0.354742918635108
11,z_433,sd,mcmc,0.444992552544848
11,z_434,mean,mcmc,0.395963369644401
11,z_434,sd,mcmc,0.415458231979094
11,z_435,mean,mcmc,-1.03632358799499
11,z_435,sd,mcmc,0.453712886046126
11,z_436,mean,mcmc,0.573304642291133
11,z_436,sd,mcmc,0.389193912978147
11,z_437,mean,mcmc,0.462034670024607
11,z_437,sd,mcmc,0.405931166057872
11,z_438,mean,mcmc,-0.933654887028729
11,z_438,sd,mcmc,0.459275371430188
11,z_439,mean,mcmc,-1.7325624280385
11,z_439,sd,mcmc,0.473683492315172
11,z_440,mean,mcmc,1.68535259179149
11,z_440,sd,mcmc,0.317882048816214
11,z_441,mean,mcmc,-0.916395168480308
11,z_441,sd,mcmc,0.454931381105595
11,z_442,mean,mcmc,-1.20424963345697
11,z_442,sd,mcmc,0.468883136453571
11,z_443,mean,mcmc,-0.254146715677383
11,z_443,sd,mcmc,0.434877013795623
11,z_444,mean,mcmc,0.113502701820515
11,z_444,sd,mcmc,0.420578998270434
11,z_445,mean,mcmc,-0.644287123732997
11,z_445,sd,mcmc,0.439574979448314
11,z_446,mean,mcmc,0.475046648635807
11,z_446,sd,mcmc,0.42806135942449
11,z_447,mean,mcmc,0.529177261710808
11,z_447,sd,mcmc,0.40924131916997
11,z_448,mean,mcmc,-0.22891841610693
11,z_448,sd,mcmc,0.433004300477534
11,z_449,mean,mcmc,0.228033119765272
11,z_449,sd,mcmc,0.425405126490237
11,z_450,mean,mcmc,0.693792676097165
11,z_450,sd,mcmc,0.391456039736194
11,z_451,mean,mcmc,-0.0378047720794328
11,z_451,sd,mcmc,0.433145261493454
11,z_452,mean,mcmc,-0.767764149924995
11,z_452,sd,mcmc,0.459005506664404
11,z_453,mean,mcmc,-0.590185576543975
11,z_453,sd,mcmc,0.438150403188634
11,z_454,mean,mcmc,-0.036215337955685
11,z_454,sd,mcmc,0.42684023589619
11,z_455,mean,mcmc,-1.77221253097204
11,z_455,sd,mcmc,0.4637201700201
11,z_456,mean,mcmc,-1.05089012514773
11,z_456,sd,mcmc,0.452903385225098
11,z_457,mean,mcmc,3.57519630304316
11,z_457,sd,mcmc,0.157595146635951
11,z_458,mean,mcmc,2.08061409288595
11,z_458,sd,mcmc,0.28308017129538
11,z_459,mean,mcmc,-0.245884415145308
11,z_459,sd,mcmc,0.441246812032853
11,z_460,mean,mcmc,0.00629613369216685
11,z_460,sd,mcmc,0.436725822533756
11,z_461,mean,mcmc,-1.76009311759812
11,z_461,sd,mcmc,0.475567936939484
11,z_462,mean,mcmc,1.27928706445953
11,z_462,sd,mcmc,0.34517393911097
11,z_463,mean,mcmc,0.14348788420774
11,z_463,sd,mcmc,0.431513597302993
11,z_464,mean,mcmc,-0.421147412231536
11,z_464,sd,mcmc,0.459242811975451
11,z_465,mean,mcmc,0.557412525482296
11,z_465,sd,mcmc,0.402921705238512
11,z_466,mean,mcmc,0.917133272862718
11,z_466,sd,mcmc,0.374579143635869
11,z_467,mean,mcmc,-1.75622264120136
11,z_467,sd,mcmc,0.486886489595081
11,z_468,mean,mcmc,0.615069519809654
11,z_468,sd,mcmc,0.386995602122093
11,z_469,mean,mcmc,0.687761090470962
11,z_469,sd,mcmc,0.389444745574806
11,z_470,mean,mcmc,0.719823569971953
11,z_470,sd,mcmc,0.386374076795981
11,z_471,mean,mcmc,-1.46352791758408
11,z_471,sd,mcmc,0.470320149805864
11,z_472,mean,mcmc,0.320832925271681
11,z_472,sd,mcmc,0.422696524112925
11,z_473,mean,mcmc,0.435808994844213
11,z_473,sd,mcmc,0.409945878371802
11,z_474,mean,mcmc,-0.611194200658458
11,z_474,sd,mcmc,0.442084976651465
11,z_475,mean,mcmc,0.716224219260269
11,z_475,sd,mcmc,0.398516181249724
11,z_476,mean,mcmc,1.93853923295462
11,z_476,sd,mcmc,0.29275184844069
11,z_477,mean,mcmc,-2.37627795693912
11,z_477,sd,mcmc,0.494569962399911
11,z_478,mean,mcmc,0.738655585344312
11,z_478,sd,mcmc,0.389229513556762
11,z_479,mean,mcmc,0.02900160774306
11,z_479,sd,mcmc,0.411494434038413
11,z_480,mean,mcmc,2.31820360058486
11,z_480,sd,mcmc,0.267776769592171
11,z_481,mean,mcmc,-1.47470476478184
11,z_481,sd,mcmc,0.464717858162768
11,z_482,mean,mcmc,-0.161586719177953
11,z_482,sd,mcmc,0.435574137191987
11,z_483,mean,mcmc,-0.806792217565728
11,z_483,sd,mcmc,0.470948545858894
11,z_484,mean,mcmc,-0.46717351888808
11,z_484,sd,mcmc,0.444640383602787
11,z_485,mean,mcmc,-1.11264795596828
11,z_485,sd,mcmc,0.454841143942624
11,z_486,mean,mcmc,1.12263010775547
11,z_486,sd,mcmc,0.355662554101614
11,z_487,mean,mcmc,0.660937526427923
11,z_487,sd,mcmc,0.398901485727555
11,z_488,mean,mcmc,1.41089164240195
11,z_488,sd,mcmc,0.338390472641982
11,z_489,mean,mcmc,-1.86700749701266
11,z_489,sd,mcmc,0.476959202899814
11,z_490,mean,mcmc,0.66102534862359
11,z_490,sd,mcmc,0.39744969949982
11,z_491,mean,mcmc,-0.424484502243986
11,z_491,sd,mcmc,0.451880574381536
11,z_492,mean,mcmc,0.578886980231503
11,z_492,sd,mcmc,0.40105021294639
11,z_493,mean,mcmc,0.341789457673392
11,z_493,sd,mcmc,0.404925440629569
11,z_494,mean,mcmc,-2.82345293652323
11,z_494,sd,mcmc,0.494290248512064
11,z_495,mean,mcmc,0.511016252277413
11,z_495,sd,mcmc,0.413267874285783
11,z_496,mean,mcmc,0.843211821391138
11,z_496,sd,mcmc,0.382632871923048
11,z_497,mean,mcmc,1.21797089235637
11,z_497,sd,mcmc,0.360571013945342
11,z_498,mean,mcmc,-1.18775664926515
11,z_498,sd,mcmc,0.46303908794034
11,z_499,mean,mcmc,-0.476258646653387
11,z_499,sd,mcmc,0.458013376046423
11,z_500,mean,mcmc,0.988863606169026
11,z_500,sd,mcmc,0.36114121598429
12,mu,mean,truth,1.16126186407766
12,tau,mean,truth,3.88790910536828
12,log_tau,mean,truth,1.35787150807602
12,mu,mean,mfvb,1.19753066805215
12,tau,mean,mfvb,4.52877674198429
12,log_tau,mean,mfvb,1.50846642891154
12,mu,sd,mfvb,0.0214184560687353
12,tau,sd,mfvb,0.285286119110088
12,log_tau,sd,mfvb,0.0630566245743312
12,mu,sd,lrvb,0.0415099915317005
12,tau,sd,lrvb,0.817242345518122
12,log_tau,sd,lrvb,0.180477271275915
12,mu,mean,mcmc,1.19685266405748
12,mu,sd,mcmc,0.0404810541363585
12,mu,effsize,mcmc,933.725554911969
12,tau,mean,mcmc,4.73076041282147
12,tau,sd,mcmc,0.931788072497565
12,tau,effsize,mcmc,361.894669732641
12,log_tau,mean,mcmc,1.53527327814487
12,log_tau,sd,mcmc,0.193247282687402
12,z_1,mean,mcmc,2.6581043641977
12,z_1,sd,mcmc,0.232008996215125
12,z_2,mean,mcmc,-2.4913718744588
12,z_2,sd,mcmc,0.46746584094642
12,z_3,mean,mcmc,-0.449879485081844
12,z_3,sd,mcmc,0.432379446351351
12,z_4,mean,mcmc,0.7561472417828
12,z_4,sd,mcmc,0.38427772784516
12,z_5,mean,mcmc,-1.57902997426719
12,z_5,sd,mcmc,0.453776905303258
12,z_6,mean,mcmc,-1.27309494974695
12,z_6,sd,mcmc,0.438669985081279
12,z_7,mean,mcmc,0.584568816066051
12,z_7,sd,mcmc,0.396145142063645
12,z_8,mean,mcmc,0.55757759323978
12,z_8,sd,mcmc,0.391406916322262
12,z_9,mean,mcmc,0.290228089799185
12,z_9,sd,mcmc,0.418308072155531
12,z_10,mean,mcmc,-0.722724860650503
12,z_10,sd,mcmc,0.451316158519149
12,z_11,mean,mcmc,-1.2564058541246
12,z_11,sd,mcmc,0.45896561772741
12,z_12,mean,mcmc,-1.11610992919837
12,z_12,sd,mcmc,0.440190498121378
12,z_13,mean,mcmc,-0.0743958339359314
12,z_13,sd,mcmc,0.417891366757087
12,z_14,mean,mcmc,0.271481177304193
12,z_14,sd,mcmc,0.406241532071382
12,z_15,mean,mcmc,-0.44291046005279
12,z_15,sd,mcmc,0.438188855185199
12,z_16,mean,mcmc,0.0355550338106636
12,z_16,sd,mcmc,0.427213088982688
12,z_17,mean,mcmc,-0.249408108813471
12,z_17,sd,mcmc,0.43048950124422
12,z_18,mean,mcmc,-1.2934856555075
12,z_18,sd,mcmc,0.45449341403978
12,z_19,mean,mcmc,-0.509314435823219
12,z_19,sd,mcmc,0.431591918872019
12,z_20,mean,mcmc,-0.482312449089337
12,z_20,sd,mcmc,0.435012731160005
12,z_21,mean,mcmc,2.9741958585021
12,z_21,sd,mcmc,0.203814729889897
12,z_22,mean,mcmc,0.37541141368418
12,z_22,sd,mcmc,0.406572286598566
12,z_23,mean,mcmc,2.32495136375972
12,z_23,sd,mcmc,0.250083929335725
12,z_24,mean,mcmc,-1.47008202566229
12,z_24,sd,mcmc,0.46180676337207
12,z_25,mean,mcmc,-0.743403678910715
12,z_25,sd,mcmc,0.449704504255546
12,z_26,mean,mcmc,-1.37744089982281
12,z_26,sd,mcmc,0.444949044943013
12,z_27,mean,mcmc,1.09089495198656
12,z_27,sd,mcmc,0.355717100465835
12,z_28,mean,mcmc,0.816706652367933
12,z_28,sd,mcmc,0.374766221412121
12,z_29,mean,mcmc,-3.1781533883571
12,z_29,sd,mcmc,0.498769447141567
12,z_30,mean,mcmc,-1.39262368200993
12,z_30,sd,mcmc,0.462129814948939
12,z_31,mean,mcmc,0.149822122897786
12,z_31,sd,mcmc,0.408663167691893
12,z_32,mean,mcmc,-1.10810239471936
12,z_32,sd,mcmc,0.442777885707144
12,z_33,mean,mcmc,0.206794404198697
12,z_33,sd,mcmc,0.41991161145492
12,z_34,mean,mcmc,0.304700863776344
12,z_34,sd,mcmc,0.414438187674665
12,z_35,mean,mcmc,0.942404609867674
12,z_35,sd,mcmc,0.374332615793527
12,z_36,mean,mcmc,-0.91138426922174
12,z_36,sd,mcmc,0.45064346190556
12,z_37,mean,mcmc,1.15175146375973
12,z_37,sd,mcmc,0.351509943876223
12,z_38,mean,mcmc,0.770523138979946
12,z_38,sd,mcmc,0.381458519681065
12,z_39,mean,mcmc,0.186709848483157
12,z_39,sd,mcmc,0.409959128354291
12,z_40,mean,mcmc,2.03911182801525
12,z_40,sd,mcmc,0.280753903711267
12,z_41,mean,mcmc,0.996960293108444
12,z_41,sd,mcmc,0.375333363238675
12,z_42,mean,mcmc,-1.2487823110119
12,z_42,sd,mcmc,0.467152133603873
12,z_43,mean,mcmc,-0.845899598261971
