sim.id,variable,measurement,method,value
6,z_419,sd,mcmc,0.505765924730799
6,z_420,mean,mcmc,0.0423347252635472
6,z_420,sd,mcmc,0.558504886192449
6,z_421,mean,mcmc,-0.593812926219855
6,z_421,sd,mcmc,0.609389383904626
6,z_422,mean,mcmc,-5.27013525169048
6,z_422,sd,mcmc,0.702310238799641
6,z_423,mean,mcmc,0.52081315730301
6,z_423,sd,mcmc,0.506111585406079
6,z_424,mean,mcmc,-0.955216614323207
6,z_424,sd,mcmc,0.612187419569689
6,z_425,mean,mcmc,-1.70521444688074
6,z_425,sd,mcmc,0.649554126075243
6,z_426,mean,mcmc,1.13446181954454
6,z_426,sd,mcmc,0.431103766387359
6,z_427,mean,mcmc,-3.16659493894626
6,z_427,sd,mcmc,0.684340664902732
6,z_428,mean,mcmc,-0.0254745466735861
6,z_428,sd,mcmc,0.567958667868724
6,z_429,mean,mcmc,-1.34596127756434
6,z_429,sd,mcmc,0.634327779566261
6,z_430,mean,mcmc,-0.999435806677051
6,z_430,sd,mcmc,0.627123382800371
6,z_431,mean,mcmc,-0.676571211567247
6,z_431,sd,mcmc,0.615656242321274
6,z_432,mean,mcmc,1.13024668984494
6,z_432,sd,mcmc,0.437220921119873
6,z_433,mean,mcmc,-0.578587491947885
6,z_433,sd,mcmc,0.604692599805675
6,z_434,mean,mcmc,0.16170119203364
6,z_434,sd,mcmc,0.537699554225002
6,z_435,mean,mcmc,-1.47078192134412
6,z_435,sd,mcmc,0.645053779882558
6,z_436,mean,mcmc,1.94004145242284
6,z_436,sd,mcmc,0.329419184970208
6,z_437,mean,mcmc,1.37040042558358
6,z_437,sd,mcmc,0.412450445813775
6,z_438,mean,mcmc,-1.66727256821525
6,z_438,sd,mcmc,0.665443703928776
6,z_439,mean,mcmc,-2.54325917522692
6,z_439,sd,mcmc,0.676452810296442
6,z_440,mean,mcmc,2.08353608597193
6,z_440,sd,mcmc,0.316440206127286
6,z_441,mean,mcmc,-1.3273941212037
6,z_441,sd,mcmc,0.63406301930517
6,z_442,mean,mcmc,-1.79312426311695
6,z_442,sd,mcmc,0.659680036766304
6,z_443,mean,mcmc,0.730766839752765
6,z_443,sd,mcmc,0.477950588379207
6,z_444,mean,mcmc,-0.447345234213337
6,z_444,sd,mcmc,0.591766385368182
6,z_445,mean,mcmc,-0.486490022825575
6,z_445,sd,mcmc,0.602652642424517
6,z_446,mean,mcmc,1.43385030908097
6,z_446,sd,mcmc,0.387377489428923
6,z_447,mean,mcmc,0.941791685443572
6,z_447,sd,mcmc,0.448286238782798
6,z_448,mean,mcmc,-0.310294626274603
6,z_448,sd,mcmc,0.576800607034884
6,z_449,mean,mcmc,1.10793175031136
6,z_449,sd,mcmc,0.442590064850233
6,z_450,mean,mcmc,0.743126653548417
6,z_450,sd,mcmc,0.488277746724685
6,z_451,mean,mcmc,0.246665616241029
6,z_451,sd,mcmc,0.531674421902426
6,z_452,mean,mcmc,-1.12032665168049
6,z_452,sd,mcmc,0.639753348519509
6,z_453,mean,mcmc,-0.51972709936187
6,z_453,sd,mcmc,0.597117144347898
6,z_454,mean,mcmc,1.28791802641876
6,z_454,sd,mcmc,0.422502306561215
6,z_455,mean,mcmc,-2.54023958092959
6,z_455,sd,mcmc,0.688625633351176
6,z_456,mean,mcmc,-1.56360156911254
6,z_456,sd,mcmc,0.660516796379248
6,z_457,mean,mcmc,4.64800291894586
6,z_457,sd,mcmc,0.0971638163331542
6,z_458,mean,mcmc,1.94167822243038
6,z_458,sd,mcmc,0.334382632128838
6,z_459,mean,mcmc,-1.2405323693934
6,z_459,sd,mcmc,0.644393678880957
6,z_460,mean,mcmc,-0.337228170089108
6,z_460,sd,mcmc,0.562158987993613
6,z_461,mean,mcmc,-2.61256696891359
6,z_461,sd,mcmc,0.663582829450795
6,z_462,mean,mcmc,2.18182425400014
6,z_462,sd,mcmc,0.299239758878871
6,z_463,mean,mcmc,0.0619167433096313
6,z_463,sd,mcmc,0.549288274944886
6,z_464,mean,mcmc,-0.319525303234338
6,z_464,sd,mcmc,0.573954117825825
6,z_465,mean,mcmc,2.64880101027865
6,z_465,sd,mcmc,0.241130628507553
6,z_466,mean,mcmc,0.419992870883123
6,z_466,sd,mcmc,0.51743201791593
6,z_467,mean,mcmc,-2.57541484277212
6,z_467,sd,mcmc,0.682635270547817
6,z_468,mean,mcmc,0.417277213446356
6,z_468,sd,mcmc,0.522209918861501
6,z_469,mean,mcmc,1.3379602526988
6,z_469,sd,mcmc,0.405412988303187
6,z_470,mean,mcmc,0.453996164022154
6,z_470,sd,mcmc,0.50472356453751
6,z_471,mean,mcmc,-2.4538407073855
6,z_471,sd,mcmc,0.670910691062238
6,z_472,mean,mcmc,0.76615150400322
6,z_472,sd,mcmc,0.480280396442635
6,z_473,mean,mcmc,0.732461586226036
6,z_473,sd,mcmc,0.479418504792647
6,z_474,mean,mcmc,-0.584964850933614
6,z_474,sd,mcmc,0.60196295070679
6,z_475,mean,mcmc,0.905443522595931
6,z_475,sd,mcmc,0.446315697589014
6,z_476,mean,mcmc,3.45455769797046
6,z_476,sd,mcmc,0.17664525011921
6,z_477,mean,mcmc,-3.50876510956434
6,z_477,sd,mcmc,0.697289728188428
6,z_478,mean,mcmc,0.179720470796978
6,z_478,sd,mcmc,0.553113162413865
6,z_479,mean,mcmc,0.0172285531423369
6,z_479,sd,mcmc,0.567163547078488
6,z_480,mean,mcmc,3.33229201507356
6,z_480,sd,mcmc,0.18513171454005
6,z_481,mean,mcmc,-2.17576504241222
6,z_481,sd,mcmc,0.652853078657087
6,z_482,mean,mcmc,0.271044899239053
6,z_482,sd,mcmc,0.534709321797631
6,z_483,mean,mcmc,-0.945024179936102
6,z_483,sd,mcmc,0.620441212361296
6,z_484,mean,mcmc,-0.287824594398349
6,z_484,sd,mcmc,0.58889843275062
6,z_485,mean,mcmc,-1.61456291712532
6,z_485,sd,mcmc,0.658048379468472
6,z_486,mean,mcmc,1.04942427354041
6,z_486,sd,mcmc,0.438060758429042
6,z_487,mean,mcmc,0.726125880724211
6,z_487,sd,mcmc,0.49482455837482
6,z_488,mean,mcmc,0.839841430532477
6,z_488,sd,mcmc,0.472532064793775
6,z_489,mean,mcmc,-2.76169504690534
6,z_489,sd,mcmc,0.681868199199627
6,z_490,mean,mcmc,1.44851705898893
6,z_490,sd,mcmc,0.385678780886402
6,z_491,mean,mcmc,-0.321474227483336
6,z_491,sd,mcmc,0.573057199615849
6,z_492,mean,mcmc,-0.0206217721652253
6,z_492,sd,mcmc,0.557020260719102
6,z_493,mean,mcmc,0.636457635393694
6,z_493,sd,mcmc,0.499418790084251
6,z_494,mean,mcmc,-4.18946447221315
6,z_494,sd,mcmc,0.704037154338383
6,z_495,mean,mcmc,1.41576189039813
6,z_495,sd,mcmc,0.39276432161992
6,z_496,mean,mcmc,1.35310721591105
6,z_496,sd,mcmc,0.394182597400766
6,z_497,mean,mcmc,2.17518054958097
6,z_497,sd,mcmc,0.304406675694954
6,z_498,mean,mcmc,-0.900461068261088
6,z_498,sd,mcmc,0.607573593394155
6,z_499,mean,mcmc,-0.769427950998849
6,z_499,sd,mcmc,0.627309637340719
6,z_500,mean,mcmc,1.50757435391026
6,z_500,sd,mcmc,0.389727019838885
7,mu,mean,truth,1.91982954745964
7,tau,mean,truth,2.37627329682928
7,log_tau,mean,truth,0.865533418803703
7,mu,mean,mfvb,1.88111959699134
7,tau,mean,mfvb,2.17270714505075
7,log_tau,mean,mfvb,0.773988483076656
7,mu,sd,mfvb,0.0309216292735242
7,tau,sd,mfvb,0.136867685180414
7,log_tau,sd,mfvb,0.0630566245743312
7,mu,sd,lrvb,0.0496710855263267
7,tau,sd,lrvb,0.2795657866479
7,log_tau,sd,lrvb,0.128702269944944
7,mu,mean,mcmc,1.88090046023462
7,mu,sd,mcmc,0.0499829540785577
7,mu,effsize,mcmc,1224.5862190109
7,tau,mean,mcmc,2.12452423743709
7,tau,sd,mcmc,0.2850258242105
7,tau,effsize,mcmc,746.089268645056
7,log_tau,mean,mcmc,0.744648507356901
7,log_tau,sd,mcmc,0.133368626986006
7,z_1,mean,mcmc,5.1697448249209
7,z_1,sd,mcmc,0.0735304995778217
7,z_2,mean,mcmc,-3.8309551377215
7,z_2,sd,mcmc,0.701813235073851
7,z_3,mean,mcmc,-1.00120981737543
7,z_3,sd,mcmc,0.645948930087134
7,z_4,mean,mcmc,1.7676858120511
7,z_4,sd,mcmc,0.360007274816252
7,z_5,mean,mcmc,-2.43104176195379
7,z_5,sd,mcmc,0.666698300287523
7,z_6,mean,mcmc,-1.93891149823882
7,z_6,sd,mcmc,0.673593477402147
7,z_7,mean,mcmc,2.45635601702227
7,z_7,sd,mcmc,0.273284445724245
7,z_8,mean,mcmc,0.843707035375847
7,z_8,sd,mcmc,0.464782850616337
7,z_9,mean,mcmc,-0.106849832087651
7,z_9,sd,mcmc,0.549776921727382
7,z_10,mean,mcmc,-1.44726933884342
7,z_10,sd,mcmc,0.668728544052466
7,z_11,mean,mcmc,-1.94803411481694
7,z_11,sd,mcmc,0.663522216592634
7,z_12,mean,mcmc,-1.29380115730245
7,z_12,sd,mcmc,0.636990534051215
7,z_13,mean,mcmc,-0.486853691890714
7,z_13,sd,mcmc,0.60570622625282
7,z_14,mean,mcmc,0.219158996145899
7,z_14,sd,mcmc,0.539399694365846
7,z_15,mean,mcmc,-0.704137718114485
7,z_15,sd,mcmc,0.609965999302824
7,z_16,mean,mcmc,0.101179936649372
7,z_16,sd,mcmc,0.554132043667011
7,z_17,mean,mcmc,-0.730412890765079
7,z_17,sd,mcmc,0.638633694753513
7,z_18,mean,mcmc,-2.03192813409855
7,z_18,sd,mcmc,0.679592058851837
7,z_19,mean,mcmc,-0.825289504168183
7,z_19,sd,mcmc,0.609030163531949
7,z_20,mean,mcmc,-0.408656155762235
7,z_20,sd,mcmc,0.591363599791201
7,z_21,mean,mcmc,4.30164227205252
7,z_21,sd,mcmc,0.112832375785253
7,z_22,mean,mcmc,0.231500894925768
7,z_22,sd,mcmc,0.525760166376968
7,z_23,mean,mcmc,4.29929668916491
7,z_23,sd,mcmc,0.114215506475007
7,z_24,mean,mcmc,-2.30862969411562
7,z_24,sd,mcmc,0.690150137851893
7,z_25,mean,mcmc,-1.16022389058588
7,z_25,sd,mcmc,0.642571515725948
7,z_26,mean,mcmc,-2.11344559541886
7,z_26,sd,mcmc,0.683625622233555
7,z_27,mean,mcmc,1.0674427610798
7,z_27,sd,mcmc,0.442701760775876
7,z_28,mean,mcmc,0.415262460441801
7,z_28,sd,mcmc,0.526120832916736
7,z_29,mean,mcmc,-4.98228485245073
7,z_29,sd,mcmc,0.701952249743088
7,z_30,mean,mcmc,-1.32356721310525
7,z_30,sd,mcmc,0.65375726029235
7,z_31,mean,mcmc,0.643652897551778
7,z_31,sd,mcmc,0.487117719336947
7,z_32,mean,mcmc,-1.74512700511303
7,z_32,sd,mcmc,0.672073733814693
7,z_33,mean,mcmc,1.85426723112072
7,z_33,sd,mcmc,0.345046017633316
7,z_34,mean,mcmc,0.550087287709671
7,z_34,sd,mcmc,0.487195425025556
7,z_35,mean,mcmc,1.51835479433312
7,z_35,sd,mcmc,0.39276535389475
7,z_36,mean,mcmc,-1.40609515854136
7,z_36,sd,mcmc,0.656692063553881
7,z_37,mean,mcmc,1.53786463198047
7,z_37,sd,mcmc,0.381540045617822
7,z_38,mean,mcmc,0.0855389944737477
7,z_38,sd,mcmc,0.548703983941161
7,z_39,mean,mcmc,-0.337331062328098
7,z_39,sd,mcmc,0.598175692730879
7,z_40,mean,mcmc,3.08944923545738
7,z_40,sd,mcmc,0.202480453757258
7,z_41,mean,mcmc,2.08587152286152
7,z_41,sd,mcmc,0.319268011550044
7,z_42,mean,mcmc,-1.90153397486557
7,z_42,sd,mcmc,0.657826405045323
7,z_43,mean,mcmc,-1.36543251961005
7,z_43,sd,mcmc,0.627351265699511
7,z_44,mean,mcmc,3.34955705075864
7,z_44,sd,mcmc,0.183798772821762
7,z_45,mean,mcmc,1.16927810726025
7,z_45,sd,mcmc,0.436828448221764
7,z_46,mean,mcmc,-3.016434287403
7,z_46,sd,mcmc,0.6938612001757
7,z_47,mean,mcmc,1.9450365066035
7,z_47,sd,mcmc,0.332303112152207
7,z_48,mean,mcmc,1.47629805268262
7,z_48,sd,mcmc,0.386508192650543
7,z_49,mean,mcmc,0.688310895015858
7,z_49,sd,mcmc,0.489657720723426
7,z_50,mean,mcmc,-0.699474102195676
7,z_50,sd,mcmc,0.615406543454609
7,z_51,mean,mcmc,0.233985820949098
7,z_51,sd,mcmc,0.529498688702205
7,z_52,mean,mcmc,2.74137021292739
7,z_52,sd,mcmc,0.241297229462983
7,z_53,mean,mcmc,2.70745923111309
7,z_53,sd,mcmc,0.250119372381371
7,z_54,mean,mcmc,-2.26288073017461
7,z_54,sd,mcmc,0.666046681271636
7,z_55,mean,mcmc,-2.56352742258178
7,z_55,sd,mcmc,0.67694313309875
7,z_56,mean,mcmc,-0.581368591116583
7,z_56,sd,mcmc,0.602247844149759
7,z_57,mean,mcmc,-0.879585055852621
7,z_57,sd,mcmc,0.639928047995897
7,z_58,mean,mcmc,-1.22211954144788
7,z_58,sd,mcmc,0.650818305627067
7,z_59,mean,mcmc,0.709219427863072
7,z_59,sd,mcmc,0.47814001108272
7,z_60,mean,mcmc,0.414363744090272
7,z_60,sd,mcmc,0.512105334425801
7,z_61,mean,mcmc,-0.794373115513032
7,z_61,sd,mcmc,0.604807286736728
7,z_62,mean,mcmc,2.17136174103781
7,z_62,sd,mcmc,0.301574413608991
7,z_63,mean,mcmc,-1.37280197030142
7,z_63,sd,mcmc,0.644721610883753
7,z_64,mean,mcmc,-0.399829541414475
7,z_64,sd,mcmc,0.58089879013614
7,z_65,mean,mcmc,-1.53030524497143
7,z_65,sd,mcmc,0.658430061082472
7,z_66,mean,mcmc,1.34976448482093
7,z_66,sd,mcmc,0.400023587951756
7,z_67,mean,mcmc,1.49741974234506
7,z_67,sd,mcmc,0.389320167339904
7,z_68,mean,mcmc,-1.58821245205818
7,z_68,sd,mcmc,0.648345115653908
7,z_69,mean,mcmc,-0.970573260675078
7,z_69,sd,mcmc,0.62334945098852
7,z_70,mean,mcmc,-0.31888387791433
7,z_70,sd,mcmc,0.58694949962454
7,z_71,mean,mcmc,-2.28772449385035
7,z_71,sd,mcmc,0.66412934349386
7,z_72,mean,mcmc,-2.27777161603938
7,z_72,sd,mcmc,0.697953543315462
7,z_73,mean,mcmc,-1.40883094567052
7,z_73,sd,mcmc,0.65610242697445
7,z_74,mean,mcmc,-2.28595421479323
7,z_74,sd,mcmc,0.674058030288555
7,z_75,mean,mcmc,-2.04862153523317
7,z_75,sd,mcmc,0.666691970794767
7,z_76,mean,mcmc,-3.55749817897186
7,z_76,sd,mcmc,0.698224926177812
7,z_77,mean,mcmc,-1.87487631469262
7,z_77,sd,mcmc,0.654426712238065
7,z_78,mean,mcmc,0.230461580783109
7,z_78,sd,mcmc,0.529151077178558
7,z_79,mean,mcmc,-1.52454421337243
7,z_79,sd,mcmc,0.644976335793994
7,z_80,mean,mcmc,-2.42588501133405
7,z_80,sd,mcmc,0.652958030729732
7,z_81,mean,mcmc,2.53326538120604
7,z_81,sd,mcmc,0.262694326071378
7,z_82,mean,mcmc,1.62938657676738
7,z_82,sd,mcmc,0.363823893468885
7,z_83,mean,mcmc,-2.30256430331375
7,z_83,sd,mcmc,0.699124306162228
7,z_84,mean,mcmc,0.0598479662633905
7,z_84,sd,mcmc,0.554139328518696
7,z_85,mean,mcmc,-1.28723403946749
7,z_85,sd,mcmc,0.661039605367713
7,z_86,mean,mcmc,4.28802054785103
7,z_86,sd,mcmc,0.117560284869485
7,z_87,mean,mcmc,2.27464466720294
7,z_87,sd,mcmc,0.285120823985223
7,z_88,mean,mcmc,-1.64743066164335
7,z_88,sd,mcmc,0.671866244825721
7,z_89,mean,mcmc,3.14717827522038
7,z_89,sd,mcmc,0.200132130194329
7,z_90,mean,mcmc,-3.59962719166639
7,z_90,sd,mcmc,0.690260357463936
7,z_91,mean,mcmc,-2.8529644265235
7,z_91,sd,mcmc,0.663093785582026
7,z_92,mean,mcmc,1.12684226421349
7,z_92,sd,mcmc,0.436819250086756
7,z_93,mean,mcmc,-1.38401544997804
7,z_93,sd,mcmc,0.641456993184639
7,z_94,mean,mcmc,2.66549572000106
7,z_94,sd,mcmc,0.252477223839218
7,z_95,mean,mcmc,0.498085348416311
7,z_95,sd,mcmc,0.505060788574388
7,z_96,mean,mcmc,-0.454071319926512
7,z_96,sd,mcmc,0.608662924598054
7,z_97,mean,mcmc,0.566028900545953
7,z_97,sd,mcmc,0.496483464955123
7,z_98,mean,mcmc,5.69549740993344
7,z_98,sd,mcmc,0.0599751485503888
7,z_99,mean,mcmc,-0.326344706524513
7,z_99,sd,mcmc,0.582431787282046
7,z_100,mean,mcmc,-0.080337003884849
7,z_100,sd,mcmc,0.564219684382379
7,z_101,mean,mcmc,-2.0122605098497
7,z_101,sd,mcmc,0.70730567925793
7,z_102,mean,mcmc,0.112468879049909
7,z_102,sd,mcmc,0.54326666650232
7,z_103,mean,mcmc,1.58964870104959
7,z_103,sd,mcmc,0.376049014344622
7,z_104,mean,mcmc,1.98350557694651
7,z_104,sd,mcmc,0.330357071582006
7,z_105,mean,mcmc,1.60036206110304
7,z_105,sd,mcmc,0.354280354465537
7,z_106,mean,mcmc,3.80340484305726
7,z_106,sd,mcmc,0.145825360855828
7,z_107,mean,mcmc,-0.31211129705533
7,z_107,sd,mcmc,0.593774039514032
7,z_108,mean,mcmc,-1.02505159046347
7,z_108,sd,mcmc,0.631718323708264
7,z_109,mean,mcmc,1.31663245727861
7,z_109,sd,mcmc,0.402107870900072
7,z_110,mean,mcmc,-1.63931714322015
7,z_110,sd,mcmc,0.645694635747399
7,z_111,mean,mcmc,0.0450638816152403
7,z_111,sd,mcmc,0.559706739534081
7,z_112,mean,mcmc,-3.15151038769497
7,z_112,sd,mcmc,0.683834747219296
7,z_113,mean,mcmc,2.66780835759388
7,z_113,sd,mcmc,0.24750286797238
7,z_114,mean,mcmc,-1.36081637826634
7,z_114,sd,mcmc,0.639122595925973
7,z_115,mean,mcmc,2.81266544495075
7,z_115,sd,mcmc,0.22930393477928
7,z_116,mean,mcmc,1.7456310904041
7,z_116,sd,mcmc,0.363075851544789
7,z_117,mean,mcmc,-1.31340033112324
7,z_117,sd,mcmc,0.649685548864673
7,z_118,mean,mcmc,-0.337056958259912
7,z_118,sd,mcmc,0.597594812876066
7,z_119,mean,mcmc,-0.789419399718913
7,z_119,sd,mcmc,0.612580806034075
7,z_120,mean,mcmc,1.82858454879983
7,z_120,sd,mcmc,0.346799338187986
7,z_121,mean,mcmc,-0.814217746876943
7,z_121,sd,mcmc,0.629021975486066
7,z_122,mean,mcmc,-0.387603394553494
7,z_122,sd,mcmc,0.594029890260677
7,z_123,mean,mcmc,1.79245182159896
7,z_123,sd,mcmc,0.349219378860556
7,z_124,mean,mcmc,-2.01958870694093
7,z_124,sd,mcmc,0.672704937117154
7,z_125,mean,mcmc,0.367289129291981
7,z_125,sd,mcmc,0.530362868828278
7,z_126,mean,mcmc,2.71145116648922
7,z_126,sd,mcmc,0.25001092180333
7,z_127,mean,mcmc,-2.49158230831859
7,z_127,sd,mcmc,0.670087334865741
7,z_128,mean,mcmc,-4.30670061942592
7,z_128,sd,mcmc,0.697003463904645
7,z_129,mean,mcmc,-0.496439474406531
7,z_129,sd,mcmc,0.597520218660254
7,z_130,mean,mcmc,-2.12724562552204
7,z_130,sd,mcmc,0.676975292814591
7,z_131,mean,mcmc,-2.11807025750942
7,z_131,sd,mcmc,0.666821259211426
7,z_132,mean,mcmc,-0.252139810225891
7,z_132,sd,mcmc,0.571898808153499
7,z_133,mean,mcmc,0.889367733167554
7,z_133,sd,mcmc,0.458814652044699
7,z_134,mean,mcmc,-2.11651432308988
7,z_134,sd,mcmc,0.662237257687445
7,z_135,mean,mcmc,-0.120885949107818
7,z_135,sd,mcmc,0.555801240914865
7,z_136,mean,mcmc,-2.17348334910072
7,z_136,sd,mcmc,0.665376961453114
7,z_137,mean,mcmc,0.1524564752271
7,z_137,sd,mcmc,0.536289636058652
7,z_138,mean,mcmc,2.01653311531689
7,z_138,sd,mcmc,0.315989747538473
7,z_139,mean,mcmc,1.0466001154751
7,z_139,sd,mcmc,0.43784324896329
7,z_140,mean,mcmc,1.64522815926462
7,z_140,sd,mcmc,0.373068687388153
7,z_141,mean,mcmc,2.73070016062645
7,z_141,sd,mcmc,0.241370147032021
7,z_142,mean,mcmc,-2.45968117149944
7,z_142,sd,mcmc,0.680576960632391
7,z_143,mean,mcmc,-1.07442174311578
7,z_143,sd,mcmc,0.64238801665957
7,z_144,mean,mcmc,-1.09623294583079
7,z_144,sd,mcmc,0.630158031180988
7,z_145,mean,mcmc,0.392273453343007
7,z_145,sd,mcmc,0.51267370827654
7,z_146,mean,mcmc,0.750749929917031
7,z_146,sd,mcmc,0.481827918894813
7,z_147,mean,mcmc,-0.23563211489753
7,z_147,sd,mcmc,0.58534557590319
7,z_148,mean,mcmc,-2.67654181466186
7,z_148,sd,mcmc,0.709201794300103
7,z_149,mean,mcmc,-1.30626926673639
7,z_149,sd,mcmc,0.662208360342225
7,z_150,mean,mcmc,3.55613746612623
7,z_150,sd,mcmc,0.165124410017229
7,z_151,mean,mcmc,-0.668613806389091
7,z_151,sd,mcmc,0.609966322945549
7,z_152,mean,mcmc,1.09475967782094
7,z_152,sd,mcmc,0.442818410140656
7,z_153,mean,mcmc,0.345405697184961
7,z_153,sd,mcmc,0.51855389465948
7,z_154,mean,mcmc,0.246530827108226
7,z_154,sd,mcmc,0.525991602794238
7,z_155,mean,mcmc,1.81113930203148
7,z_155,sd,mcmc,0.346052438394875
7,z_156,mean,mcmc,0.524877169814802
7,z_156,sd,mcmc,0.502838746879857
7,z_157,mean,mcmc,-0.11976605406943
7,z_157,sd,mcmc,0.537367951985001
7,z_158,mean,mcmc,-2.32833063179807
7,z_158,sd,mcmc,0.687864414092628
7,z_159,mean,mcmc,-1.22940012588884
7,z_159,sd,mcmc,0.66586152365124
7,z_160,mean,mcmc,-0.878233440469076
7,z_160,sd,mcmc,0.612137714827545
7,z_161,mean,mcmc,0.438103363013846
7,z_161,sd,mcmc,0.528752731340607
7,z_162,mean,mcmc,-1.95510522109436
7,z_162,sd,mcmc,0.685734419889645
7,z_163,mean,mcmc,1.28807183680508
7,z_163,sd,mcmc,0.413022916535925
7,z_164,mean,mcmc,0.317815300914884
7,z_164,sd,mcmc,0.530340827033704
7,z_165,mean,mcmc,1.46845012244549
7,z_165,sd,mcmc,0.388661495616906
7,z_166,mean,mcmc,-1.94323468190476
7,z_166,sd,mcmc,0.656741578763176
7,z_167,mean,mcmc,-0.0532957453457774
7,z_167,sd,mcmc,0.569589461930315
7,z_168,mean,mcmc,2.3093992916238
7,z_168,sd,mcmc,0.286955152776622
7,z_169,mean,mcmc,-2.24994816171343
7,z_169,sd,mcmc,0.677928023149047
7,z_170,mean,mcmc,0.921321369177061
7,z_170,sd,mcmc,0.466774791862699
7,z_171,mean,mcmc,-2.11567707421994
7,z_171,sd,mcmc,0.67548522277283
7,z_172,mean,mcmc,-1.06320423422329
7,z_172,sd,mcmc,0.641254689160528
7,z_173,mean,mcmc,-0.345540107393345
7,z_173,sd,mcmc,0.592541397653206
7,z_174,mean,mcmc,-0.0530013582469724
7,z_174,sd,mcmc,0.559029567451815
7,z_175,mean,mcmc,-4.27386437543611
7,z_175,sd,mcmc,0.697792282893588
7,z_176,mean,mcmc,0.55172753957663
7,z_176,sd,mcmc,0.49754880821374
7,z_177,mean,mcmc,0.0944424368692932
7,z_177,sd,mcmc,0.553786218563756
7,z_178,mean,mcmc,3.16064458098904
7,z_178,sd,mcmc,0.199815000493009
7,z_179,mean,mcmc,-1.6766781882165
7,z_179,sd,mcmc,0.651258864402031
7,z_180,mean,mcmc,3.31828477255086
7,z_180,sd,mcmc,0.176160888269629
7,z_181,mean,mcmc,-1.89763129841578
7,z_181,sd,mcmc,0.642404567187666
7,z_182,mean,mcmc,0.887913228464995
7,z_182,sd,mcmc,0.467289320886438
7,z_183,mean,mcmc,1.03323559424705
7,z_183,sd,mcmc,0.448322539017805
7,z_184,mean,mcmc,-0.192617832859673
7,z_184,sd,mcmc,0.56612662255313
7,z_185,mean,mcmc,1.02411167570792
7,z_185,sd,mcmc,0.439231937701107
7,z_186,mean,mcmc,0.853741840222424
7,z_186,sd,mcmc,0.458416580117992
7,z_187,mean,mcmc,0.0824350944776413
7,z_187,sd,mcmc,0.561595343922851
7,z_188,mean,mcmc,0.768108560917796
7,z_188,sd,mcmc,0.49418557627717
7,z_189,mean,mcmc,-2.74482483872534
7,z_189,sd,mcmc,0.698701779546149
7,z_190,mean,mcmc,-2.57423956758307
7,z_190,sd,mcmc,0.667904357542509
7,z_191,mean,mcmc,0.245294855595558
7,z_191,sd,mcmc,0.544248246340769
7,z_192,mean,mcmc,-1.93679811744887
7,z_192,sd,mcmc,0.670307995011585
7,z_193,mean,mcmc,0.337705432051796
7,z_193,sd,mcmc,0.535824409026653
7,z_194,mean,mcmc,0.451548163569493
7,z_194,sd,mcmc,0.507431764583696
7,z_195,mean,mcmc,2.53924520560149
7,z_195,sd,mcmc,0.251710457437688
7,z_196,mean,mcmc,-0.559856858772201
7,z_196,sd,mcmc,0.602979793666575
7,z_197,mean,mcmc,2.56215574074665
7,z_197,sd,mcmc,0.271153382009986
7,z_198,mean,mcmc,-0.585398686220313
7,z_198,sd,mcmc,0.59857877845658
7,z_199,mean,mcmc,-1.28084894939623
7,z_199,sd,mcmc,0.657476960389288
7,z_200,mean,mcmc,-2.29646313933736
7,z_200,sd,mcmc,0.67681019498603
7,z_201,mean,mcmc,-0.650106929220772
7,z_201,sd,mcmc,0.605989816004242
7,z_202,mean,mcmc,-1.01731316384064
7,z_202,sd,mcmc,0.62652827412327
7,z_203,mean,mcmc,-1.04827574239292
7,z_203,sd,mcmc,0.620230034174638
7,z_204,mean,mcmc,-0.908206267985932
7,z_204,sd,mcmc,0.621629089836111
7,z_205,mean,mcmc,2.26733587794283
7,z_205,sd,mcmc,0.282490892236589
7,z_206,mean,mcmc,-0.106259246069812
7,z_206,sd,mcmc,0.55778944750059
7,z_207,mean,mcmc,1.35955006628373
7,z_207,sd,mcmc,0.40785557305589
7,z_208,mean,mcmc,-0.759227662560252
7,z_208,sd,mcmc,0.602230504990422
7,z_209,mean,mcmc,1.21831391203211
7,z_209,sd,mcmc,0.431728595691257
7,z_210,mean,mcmc,0.279902968814362
7,z_210,sd,mcmc,0.533886848465099
7,z_211,mean,mcmc,0.550389404229653
7,z_211,sd,mcmc,0.501336062531153
7,z_212,mean,mcmc,0.341058346025949
7,z_212,sd,mcmc,0.548063908801029
7,z_213,mean,mcmc,0.806632951093395
7,z_213,sd,mcmc,0.467230172273671
7,z_214,mean,mcmc,0.772780235393107
7,z_214,sd,mcmc,0.47431729262734
7,z_215,mean,mcmc,-2.76682324454099
7,z_215,sd,mcmc,0.684002286287142
7,z_216,mean,mcmc,0.361383674265263
7,z_216,sd,mcmc,0.52377219983781
7,z_217,mean,mcmc,1.74303756871211
7,z_217,sd,mcmc,0.3500637876132
7,z_218,mean,mcmc,0.895320908578638
7,z_218,sd,mcmc,0.470049268924529
7,z_219,mean,mcmc,0.252064943298495
7,z_219,sd,mcmc,0.548380303124003
7,z_220,mean,mcmc,1.96774534405063
7,z_220,sd,mcmc,0.325416720197535
7,z_221,mean,mcmc,-0.387828584478967
7,z_221,sd,mcmc,0.6061811742028
7,z_222,mean,mcmc,0.716980985725098
7,z_222,sd,mcmc,0.484852531157161
7,z_223,mean,mcmc,-0.99440653534554
